time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,0.0017950901857,0.215643534799,11.9179492752,0.0960512688807,6.24324024664,0.0,0.128273515445,0.523329059146,2.62755996545,0.117057659766,-0.0481519940119,0.0,434.26125289138923,434.5887977026137,434.7259111522438,435.0752861121186
1.3800000000000008,0.0103246584043,0.249040963276,12.0784250419,0.10317820867,6.24036603927,0.0,0.156324184543,0.590614659913,2.72130665058,0.112134087239,-0.0511495285057,0.0,443.25531266577985,443.00740098897194,443.02714791333085,442.63410234780906
1.4400000000000008,0.0204770228368,0.286342467743,12.2418597836,0.11051316299,6.238483721,0.0,0.182240758093,0.653397639159,2.72640766609,0.119551394061,-0.0643431512915,0.0,414.6377299616894,413.47465989992145,415.02521204942565,415.68844492066523
1.5000000000000009,0.032475045742,0.328160188179,12.4111058829,0.117720940638,6.23510446278,0.0,0.218050868094,0.741289366945,2.91451937296,0.120718135457,-0.073237750011,0.0,473.23535807096073,472.54711647013033,472.80523175351686,472.90712850118604
1.560000000000001,0.0466151271703,0.375214558034,12.5898220294,0.128035862713,6.23145529018,0.0,0.25366478404,0.82821065284,3.04215847285,0.13875429788,-0.0649065403348,0.0,455.5334770688077,456.1955396753613,455.14725905649084,456.60267732168643
1.620000000000001,0.0629100753489,0.427565222581,12.7750123976,0.141501497151,6.22760110978,0.0,0.289869761941,0.918090502049,3.13036329409,0.162418702365,-0.0686102144116,0.0,445.59128496229687,445.28516338007597,442.99099000487377,444.9528480229269
1.680000000000001,0.0817906468101,0.486437066833,12.9714806142,0.151324087692,6.22527167643,0.0,0.339714745404,1.04543320678,3.41748110173,0.164494631343,-0.0845042832484,0.0,504.71101477040696,503.55899834021017,505.4928202106687,505.66421405805687
1.740000000000001,0.103511959277,0.552622814548,13.1813380231,0.161808794486,6.2202577372,0.0,0.384857661355,1.16182572696,3.57697688914,0.154619116965,-0.0828413484043,0.0,470.3109953482695,470.4344454097521,470.08856599324474,469.34587693361215
1.8000000000000012,0.127993444635,0.625872851687,13.3998142071,0.172321180029,6.21619693657,0.0,0.431604393256,1.28084420879,3.70484645268,0.165652074177,-0.0735250546494,0.0,461.4253130534199,462.15538598124124,461.8830818818586,462.77512225507877
1.8600000000000012,0.155331312196,0.706486356364,13.6259149435,0.182724793948,6.2204099485,0.0,0.479128825211,1.4072807185,3.83115645446,0.156889161057,-0.106918481286,0.0,464.590417883671,461.958928625774,463.15893676282514,462.49328320463553
